"","Titulo","Autor","Editorial","Precio","Valoracion","Cant_coment","Cant_pag","Formato","URL"
"446","Mago de oz - BAUM, L. FRANK - BAUM, L. F...","BAUM, L. FRANK","VICENS VIVES",22990,0,0,160,"Tapa Blanda","https://www.linio.cl/p/mago-de-oz-baum-l-frank-baum-l-frank-n0i2ci"
"447","DINOSAURIOS. MI PRIMER LIBRO PUZLE (VVKI...","BARUZZI, AGNESE","VICENS VIVES",22890,0,0,12,"Tapa Dura","https://www.linio.cl/p/dinosaurios-mi-primer-libro-puzle-vvkids--n13io4"
"448","La Voz De Los Sueños Y Otros.....n/c...","LUPTON, HUGH","VICENS VIVES",22990,0,0,80,"Tapa Blanda","https://www.linio.cl/p/la-voz-de-los-suen-os-y-otrosn-c-n13gdc"
"449","El Oro de los sueños (cucaña)...","MERINO, JOSE MARIA","VICENS VIVES",29390,0,0,272,"Tapa Blanda","https://www.linio.cl/p/el-oro-de-los-suen-os-cucan-a--n13hya"
"450","LIDIA CAMPANILLA Y SU PANDILLA...","VV.AA","VICENS VIVES",11490,0,0,24,"Tapa Blanda","https://www.linio.cl/p/lidia-campanilla-y-su-pandilla-n1oy9w"
"451","Riquete El Del Copete. Material Auxiliar...","PERRAULT, CHARLES","VICENS VIVES",28800,0,0,64,"Tapa Blanda","https://www.linio.cl/p/riquete-el-del-copete-material-auxiliar-educacion-primaria-n1ovz4"
"452","14. Metamorfosis - OVIDIO - OVIDIO...","OVIDIO","VICENS VIVES",36990,0,0,208,"Tapa Blanda","https://www.linio.cl/p/14-metamorfosis-ovidio-ovidio-n1oxk2"
"453","EL DADO NO TIENE PUNTOS LETRA D LIGADA C...","MORENO / RODRIGUEZ","VICENS VIVES",11490,0,0,24,"Tapa Blanda","https://www.linio.cl/p/el-dado-no-tiene-puntos-letra-d-ligada-cuentaletras-2-n2advy"
"454","Los Tres Mosqueteros N/c...","DUMAS, ALEJANDRO","VICENS VIVES",39090,0,0,320,"Tapa Blanda","https://www.linio.cl/p/los-tres-mosqueteros-n-c-n2abl6"
"455","El Principe Y El Gigante N/c...","BEHAN, BRENDAN","VICENS VIVES",22990,0,0,48,"Tapa Blanda","https://www.linio.cl/p/el-principe-y-el-gigante-n-c-n2ad5u"
"456","Las Aventuras De Mowgli N/c...","KIPLING, RUDYARD","VICENS VIVES",28800,0,0,144,"Tapa Blanda","https://www.linio.cl/p/las-aventuras-de-mowgli-n-c-n2vr6o"
"457","Poesia Escogida. Coleccion Clasicos Hisp...","DE OTERO, BLAS","VICENS VIVES",30790,0,0,296,"Tapa Blanda","https://www.linio.cl/p/poesia-escogida-coleccion-clasicos-hispanicos-n2vr6y"
"458","EL INDULTO Y OTROS CUENTOS...","PARDO BAZAN, EMILIA","VICENS VIVES",24090,0,0,223,"Tapa Blanda","https://www.linio.cl/p/el-indulto-y-otros-cuentos-n2vsrm"
"459","Elmer (letra Manuscrita)...","MCKEE","VICENS VIVES",22990,0,0,40,"Tapa Blanda","https://www.linio.cl/p/elmer-letra-manuscrita--n3h92o"
"460","El Caballero De Olmedo N/c...","LOPE DE VEGA","VICENS VIVES",24090,0,0,224,"Tapa Blanda","https://www.linio.cl/p/el-caballero-de-olmedo-n-c-n3h6sq"
"461","OSCAR Y LE PEZ - ELSCHNER, GERALDINE - E...","ELSCHNER, GERALDINE","VICENS VIVES",18390,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/oscar-y-le-pez-elschner-geraldine-elschner-geraldine-n42mei"
"462","BELLEZA NEGRA - SEWELL, ANNA - SEWELL, A...","SEWELL, ANNA","VICENS VIVES",27090,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/belleza-negra-sewell-anna-sewell-anna-n4o200"
"463","RUMOR DE VERDE LUNA . ANTOLOGIA POETICA...","SELECCION TORREGROSA / ANTON","VICENS VIVES",22890,0,0,119,"Tapa Blanda","https://www.linio.cl/p/rumor-de-verde-luna-antologia-poetica-de-federico-garcia-lorca-n4o3ko"
"464","ODISEA, LA - HOMERO - VICENS VIVES...","HOMERO","VICENS VIVES",29790,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/odisea-la-homero-vicens-vives-n59hls"
"465","Poesia Antonio Machado N/e...","MACHADO, ANTONIO","VICENS VIVES",38448,0,0,320,"Tapa Blanda","https://www.linio.cl/p/poesia-antonio-machado-n-e-n59j6q"
"466","EL TIGRE INGRATO - DON, LARI - DON, LARI...","DON, LARI","VICENS VIVES",18390,0,0,54,"Tapa Blanda","https://www.linio.cl/p/el-tigre-ingrato-don-lari-don-lari-onfzxs"
"467","El Caballo De Arena. Material Auxiliar....","TURNBULL, ANN","VICENS VIVES",18390,0,0,40,"Tapa Blanda","https://www.linio.cl/p/el-caballo-de-arena-material-auxiliar-primaria-onfxo4"
"468","Ada y el hilo rojo - BALPE, A.G. - BALPE...","BALPE, A.G.","VICENS VIVES",18390,0,0,40,"Tapa Blanda","https://www.linio.cl/p/ada-y-el-hilo-rojo-balpe-ag-balpe-ag-oo1fjk"
"469","Don Quijote - Cucaña...","CERVANTES. ADAPT.AGUSTIN SANCHEZ","VICENS VIVES",27090,0,0,160,"Tapa Blanda","https://www.linio.cl/p/don-quijote-cucan-a-oo1d9c"
"470","LOS ZAPATOS DE CERDITA CECI 10...","CERVANTES. ADAPT.AGUSTIN SANCHEZ","VICENS VIVES",9990,0,0,24,"Tapa Blanda","https://www.linio.cl/p/los-zapatos-de-cerdita-ceci-10-oo1d9m"
"471","La Leyenda De Sleepy Hollow. Rip Van Win...","IRVING, WASHINGTON","VICENS VIVES",24190,0,0,160,"Tapa Blanda","https://www.linio.cl/p/la-leyenda-de-sleepy-hollow-rip-van-winkle-auxiliar-bup-oo1d9w"
"472","RELATO DE UN NAUFRAGO (CUCAÑA)...","GARCIA MARQUEZ, GABRIEL","VICENS VIVES",27090,0,0,175,"Tapa Blanda","https://www.linio.cl/p/relato-de-un-naufrago-cucan-a--oo1eua"
"473","ANIMALES DE GRANJA. MI PRIMER LIBRO PUZL...","BARUZZI, AGNESE","VICENS VIVES",22890,0,0,12,"Tapa Dura","https://www.linio.cl/p/animales-de-granja-mi-primer-libro-puzle-vvkids--oomv5w"
"474","Atina Y Adivina N/c - SOLER, EDUARDO - S...","SOLER, EDUARDO","VICENS VIVES",28800,0,0,112,"Tapa Blanda","https://www.linio.cl/p/atina-y-adivina-n-c-soler-eduardo-soler-eduardo-oomsv4"
"475","ANA FRANK - ANTON GARCIA, FRANCESC/ALONS...","ANTON GARCIA, FRANCESC/ALONSO GONZALEZ","VICENS VIVES",34490,0,0,126,"Tapa Blanda","https://www.linio.cl/p/ana-frank-anton-garcia-francesc-alonso-gonzalez-anton-garcia-francesc-alonso-gonzalez-oomsvo"
"476","TOM SAWYER - VV.AA. - VICENS VIVES...","VV.AA.","VICENS VIVES",27090,0,0,160,"Tapa Blanda","https://www.linio.cl/p/tom-sawyer-vvaa-vicens-vives-oomug2"
"477","Historia De Dos Ciudades. Lecturas Cuca<U+FFFD>...","DICKENS, C.","VICENS VIVES",41328,0,0,192,"Tapa Blanda","https://www.linio.cl/p/historia-de-dos-ciudades-lecturas-cucan-a-op8a1u"
"478","EL REINO DE COLOR MARRÓN...","VV.AA","VICENS VIVES",11490,0,0,24,"Tapa Blanda","https://www.linio.cl/p/el-reino-de-color-marro-n-optqdg"
"479","BEA Y VALENTIN LETRAS B-V LETRA PALO CUE...","MORENO / RODRIGUEZ","VICENS VIVES",11490,0,0,24,"Tapa Blanda","https://www.linio.cl/p/bea-y-valentin-letras-b-v-letra-palo-cuentaletras-2-oqf5z8"
"480","LA REGENTA - ALAS CLARIN, LEOPOLDO - ALA...","ALAS CLARIN, LEOPOLDO","VICENS VIVES",30290,0,0,457,"Tapa Blanda","https://www.linio.cl/p/la-regenta-alas-clarin-leopoldo-alas-clarin-leopoldo-oqf59e"
"481","Los Conquistadores - MCKEE, DAVID - MCKE...","MCKEE, DAVID","VICENS VIVES",18390,0,0,40,"Tapa Blanda","https://www.linio.cl/p/los-conquistadores-mckee-david-mckee-david-or0lkg"
"482","EL ANIVERSARIO DE ANTOÑITA LETRA Ñ LIG...","MORENO / RODRIGUEZ","VICENS VIVES",11490,0,0,24,"Tapa Blanda","https://www.linio.cl/p/el-aniversario-de-anton-ita-letra-n-ligada-cuentaletras-nivel-2-or0ll0"
"483","De Ratones y  Hombres...","MORENO / RODRIGUEZ","VICENS VIVES",21290,0,0,160,"Tapa Blanda","https://www.linio.cl/p/de-ratones-y-hombres-or0jai"
"484","don quijote mancha primera parte clasico...","CERVANTES","VICENS VIVES",38790,0,0,768,"Tapa Blanda","https://www.linio.cl/p/don-quijote-mancha-primera-parte-clasicos-hispanicos-or0kv6"
"485","El Gigante Egoista N/c...","WILDE, OSCAR","VICENS VIVES",28800,0,0,104,"Tapa Blanda","https://www.linio.cl/p/el-gigante-egoista-n-c-orlyw0"
"486","LA TORTURA SENSATA - DON, LARI - DON, LA...","DON, LARI","VICENS VIVES",18390,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/la-tortura-sensata-don-lari-don-lari-orlywa"
"487","El arca de las letras 1...","REVIEJO, CARLOS","VICENS VIVES",18490,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/el-arca-de-las-letras-1-orlywk"
"488","25. Leyendas y rimas...","BECQUER, GUSTAVO ADOLFO","VICENS VIVES",26190,0,0,288,"Tapa Blanda","https://www.linio.cl/p/25-leyendas-y-rimas-os7gs0"
"489","Cuatro corazones con freno y marcha atr<U+FFFD>...","JARDIEL PONCELA, ENRIQUE","VICENS VIVES",21290,0,0,176,"Tapa Blanda","https://www.linio.cl/p/cuatro-corazones-con-freno-y-marcha-atra-s-os7ei2"
"490","Estampas De Platero Y Yo N/c...","JIMENEZ, JUAN RAMON","VICENS VIVES",28800,0,0,96,"Tapa Blanda","https://www.linio.cl/p/estampas-de-platero-y-yo-n-c-ossu3k"
"491","Poesia Escogida. Material Auxiliar. Educ...","JIMENEZ, JUAN RAMON","VICENS VIVES",30790,0,0,288,"Tapa Blanda","https://www.linio.cl/p/poesia-escogida-material-auxiliar-educacion-secundaria-ossvoi"
"492","Flora Y Tecla - SUMMERS, KATE - SUMMERS,...","SUMMERS, KATE","VICENS VIVES",18390,0,0,40,"Tapa Blanda","https://www.linio.cl/p/flora-y-tecla-summers-kate-summers-kate-qaza5w"
"493","LA PRINCESA DE LOS CABELLOS DORADOS 11...","SUMMERS, KATE","VICENS VIVES",9990,0,0,24,"Tapa Blanda","https://www.linio.cl/p/la-princesa-de-los-cabellos-dorados-11-qbkpre"
"494","Antologia Del Relato Policial. Aula De L...","SANTAMARIA / ALONSO","VICENS VIVES",36090,0,0,336,"Tapa Blanda","https://www.linio.cl/p/antologia-del-relato-policial-aula-de-literatura-qbkpro"
"495","Fabulas De Esopo N/C...","ESOPO.ADAPT. JERRY PINKNEY","VICENS VIVES",22990,0,0,128,"Tapa Blanda","https://www.linio.cl/p/fabulas-de-esopo-n-c-qc65cw"
"496","LA PAYASA YOLANDA - VV.AA - VV.AA...","VV.AA","VICENS VIVES",11490,0,0,24,"Tapa Blanda","https://www.linio.cl/p/la-payasa-yolanda-vvaa-vvaa-qcrn9g"
"497","EL BUZO ZACARIAS - VV.AA - VV.AA...","VV.AA","VICENS VIVES",11490,0,0,24,"Tapa Blanda","https://www.linio.cl/p/el-buzo-zacarias-vvaa-vvaa-qcrn9q"
"498","Simbad El Marino. Material Auxiliar....","ANONIMO","VICENS VIVES",22990,0,0,112,"Tapa Blanda","https://www.linio.cl/p/simbad-el-marino-material-auxiliar-qcrmj2"
"499","Tirante El Blanco (cucaña)...","MARTORELL, JOANOT","VICENS VIVES",27090,0,0,224,"Tapa Blanda","https://www.linio.cl/p/tirante-el-blanco-cucan-a--qcrmjm"
"500","EL PROFESOR PLACIDO LETRAS PR-PL LETRA L...","AAVV","VICENS VIVES",11490,0,0,23,"Tapa Blanda","https://www.linio.cl/p/el-profesor-placido-letras-pr-pl-letra-ligada-cuentaletras-qdd2vi"
"501","Un Tiron De La Cola N/c...","HOFFMAN, MARY","VICENS VIVES",22990,0,0,112,"Tapa Blanda","https://www.linio.cl/p/un-tiron-de-la-cola-n-c-qdd0kg"
"502","66 SOLO UN DIA COLECCION CUCAÑA...","BALTSCHEIT, MARTIN","VICENS VIVES",22990,0,0,96,"Tapa Blanda","https://www.linio.cl/p/66-solo-un-dia-coleccion-cucan-a-qdd24u"
"503","El Jorobado Y Otros Cuentos N/c...","BALTSCHEIT, MARTIN","VICENS VIVES",22990,0,0,128,"Tapa Blanda","https://www.linio.cl/p/el-jorobado-y-otros-cuentos-n-c-qdyg68"
"504","Amigos Robots N/c - ASIMOV, ISAAC - ASIM...","ASIMOV, ISAAC","VICENS VIVES",22990,0,0,96,"Tapa Blanda","https://www.linio.cl/p/amigos-robots-n-c-asimov-isaac-asimov-isaac-qejvs0"
"505","Bola De Sebo y Otros Relatos...","MAUPASSANT, GUY","VICENS VIVES",27890,0,0,304,"Tapa Blanda","https://www.linio.cl/p/bola-de-sebo-y-otros-relatos-qejvsa"
"506","DOS CUENTOS DE HUMOR...","MAUPASSANT, GUY","VICENS VIVES",20190,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/dos-cuentos-de-humor-qf5be2"
"507","Moby Dick N/e - MELVILLE, HERMAN - MELVI...","MELVILLE, HERMAN","VICENS VIVES",36990,0,0,192,"Tapa Blanda","https://www.linio.cl/p/moby-dick-n-e-melville-herman-melville-herman-qf5cyq"
"508","MASSIMO NO TIENE ARREGLO...","FRESCURA, LOREDANA/TOMATIS, MARCO","VICENS VIVES",22990,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/massimo-no-tiene-arreglo-qfqqzk"
"509","El Patito Feo. Material Auxiliar. Educac...","ANDERSEN, H.C.","VICENS VIVES",18390,0,0,48,"Tapa Blanda","https://www.linio.cl/p/el-patito-feo-material-auxiliar-educacion-primaria-qfqqzu"
"510","El Diablo de la botella/ladrón de cadá...","STEVENSON, R. L.","VICENS VIVES",22990,0,0,136,"Tapa Blanda","https://www.linio.cl/p/el-diablo-de-la-botella-ladro-n-de-cada-veres-qgc860"
"511","UN TAXI MUY EXTRAÑO 17...","STEVENSON, R. L.","VICENS VIVES",9990,0,0,24,"Tapa Blanda","https://www.linio.cl/p/un-taxi-muy-extran-o-17-ryimne"
"512","Relatos De Humor. Auxiliar Bachillerato...","AMORES, MONTSERRAT","VICENS VIVES",26290,0,0,240,"Tapa Blanda","https://www.linio.cl/p/relatos-de-humor-auxiliar-bachillerato-ryimno"
"513","El hombre del labio torcido / El carbunc...","CONAN-DOYLE, ARTHUR","VICENS VIVES",22990,0,0,112,"Tapa Blanda","https://www.linio.cl/p/el-hombre-del-labio-torcido-el-carbunclo-azul-ryio82"
"514","Todos para uno y uno para todos...","WENINGER, BRIGITTE","VICENS VIVES",18390,0,0,40,"Tapa Blanda","https://www.linio.cl/p/todos-para-uno-y-uno-para-todos-rz44j4"
"515","LOS MUÑECOS DE IÑIGO Y BEGOÑA 16...","WENINGER, BRIGITTE","VICENS VIVES",9990,0,0,24,"Tapa Blanda","https://www.linio.cl/p/los-mun-ecos-de-in-igo-y-begon-a-16-rz4296"
"516","Trafalgar. Aula De Literatura. Auxiliar...","PEREZ GALDOS, BENITO","VICENS VIVES",32490,0,0,320,"Tapa Blanda","https://www.linio.cl/p/trafalgar-aula-de-literatura-auxiliar-bup-rz429g"
"517","Tartufo - MOLIERE - VICENS VIVES...","MOLIERE","VICENS VIVES",22190,0,0,176,"Tapa Blanda","https://www.linio.cl/p/tartufo-moliere-vicens-vives-rz43tu"
"518","Relatos espectrales - VV.AA. - VV.AA....","VV.AA.","VICENS VIVES",25090,0,0,176,"Tapa Blanda","https://www.linio.cl/p/relatos-espectrales-vvaa-vvaa-rzpk4w"
"519","Cuento De Navidad N/c...","DICKENS, CHARLES","VICENS VIVES",22990,0,0,112,"Tapa Blanda","https://www.linio.cl/p/cuento-de-navidad-n-c-rzphuo"
"520","LA BRUJA BRUNILDA - THOMAS, VALERIE/MASN...","THOMAS, VALERIE/MASNOU FERRER, RAMON","VICENS VIVES",18390,0,0,40,"Tapa Blanda","https://www.linio.cl/p/la-bruja-brunilda-thomas-valerie-masnou-ferrer-ramon-thomas-valerie-masnou-ferrer-ramon-rzphv8"
"521","LIDIA CAMPANILLA Y SU PANDILLA LETRA LIG...","VV.AA","VICENS VIVES",11490,0,0,24,"Tapa Blanda","https://www.linio.cl/p/lidia-campanilla-y-su-pandilla-letra-ligada-s0azri"
"522","EL LEON, LA MONA Y EL ASNO LETRA N PALO...","VV.AA","VICENS VIVES",11490,0,0,24,"Tapa Blanda","https://www.linio.cl/p/el-leon-la-mona-y-el-asno-letra-n-palo-cuentaletras-nivel-2-s0wfd0"
"523","FLAVIA SALE A PESCAR LETRAS FR,FL LIGADA...","MORENO / RODRIGUEZ","VICENS VIVES",11490,0,0,23,"Tapa Blanda","https://www.linio.cl/p/flavia-sale-a-pescar-letras-fr-fl-ligada-cuentaletras-2-s0wfda"
"524","VIAJE AL CENTRO DE LA TIERRA (CUCAÑA)...","VERNE, JULES","VICENS VIVES",26290,0,0,158,"Tapa Blanda","https://www.linio.cl/p/viaje-al-centro-de-la-tierra-cucan-a--s0wemm"
"525","El Jorobado De Notre Dame. Material Auxi...","HUGO, VICTOR","VICENS VIVES",26290,0,0,160,"Tapa Blanda","https://www.linio.cl/p/el-jorobado-de-notre-dame-material-auxiliar-s0wen6"
"526","El sabueso de los Baskerville...","CONAN DOYLE, ARTHUR","VICENS VIVES",26290,0,0,304,"Tapa Blanda","https://www.linio.cl/p/el-sabueso-de-los-baskerville-s1huy8"
"527","Los Tambores. Material Auxiliar. Educaci...","ZIMNIK","VICENS VIVES",22990,0,0,80,"Tapa Blanda","https://www.linio.cl/p/los-tambores-material-auxiliar-educacion-primaria-s1hso0"
"528","Las Mil Y Una Noches. Material Auxiliar...","ZIMNIK","VICENS VIVES",31490,0,0,256,"Tapa Blanda","https://www.linio.cl/p/las-mil-y-una-noches-material-auxiliar-bup-s1hsoa"
"529","EL PILLUELO - ROSS, TONY - ROSS, TONY...","ROSS, TONY","VICENS VIVES",18390,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/el-pilluelo-ross-tony-ross-tony-s1hsok"
"530","EL DUENDECILLO CHIN-CHUPETE LETRA LIGADA...","VV.AA","VICENS VIVES",11490,0,0,24,"Tapa Blanda","https://www.linio.cl/p/el-duendecillo-chin-chupete-letra-ligada-s23akk"
"531","El Jardin Secreto - HODGSON BURNETT, FRA...","HODGSON BURNETT, FRANCES","VICENS VIVES",27090,0,0,176,"Tapa Blanda","https://www.linio.cl/p/el-jardin-secreto-hodgson-burnett-frances-hodgson-burnett-frances-s3a3hc"
"532","Un Niño Es Un Niño - WENINGER, BRIGITT...","WENINGER, BRIGITTE","VICENS VIVES",18390,0,0,40,"Tapa Blanda","https://www.linio.cl/p/un-nin-o-es-un-nin-o-weninger-brigitte-weninger-brigitte-s3a3hm"
"533","El arca de las letras 3...","REVEIJO, CARLOS","VICENS VIVES",18490,0,0,40,"Tapa Blanda","https://www.linio.cl/p/el-arca-de-las-letras-3-s3vle6"
"534","El flautista de Hamelin  Piñata...","MORPURGO, MICHEL (VERSION)","VICENS VIVES",22890,0,0,118,"Tapa Blanda","https://www.linio.cl/p/el-flautista-de-hamelin-pin-ata-tm21f4"
"535","ACUANTOS ANIMALES HAY EN LA GRANJA (VVKI...","GAZZOLA, RONNY","VICENS VIVES",22890,0,0,12,"Tapa Dura","https://www.linio.cl/p/acuantos-animales-hay-en-la-granja-vvkids--tm21fo"
"536","EL PAYASO DE TRAPO 18...","GAZZOLA, RONNY","VICENS VIVES",12528,0,0,24,"Tapa Blanda","https://www.linio.cl/p/el-payaso-de-trapo-18-tm1z56"
"537","Tristana. Material Auxiliar. Educacion S...","GAZZOLA, RONNY","VICENS VIVES",40608,0,0,288,"Tapa Blanda","https://www.linio.cl/p/tristana-material-auxiliar-educacion-secundaria-tm1z5g"
"538","BABE EL CERDITO VALIENTE CUCAÑA...","GAZZOLA, RONNY","VICENS VIVES",22990,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/babe-el-cerdito-valiente-cucan-a-tm1z5q"
"539","LA OVEJA Y EL LOBO (PIÑATA)...","DON, LARI","VICENS VIVES",18390,0,0,56,"Tapa Blanda","https://www.linio.cl/p/la-oveja-y-el-lobo-pin-ata--tmnh16"
"540","La Leyenda Del Cid - Cucaña N/c...","SANCHES AGUILAR, AGUSTIN","VICENS VIVES",41040,0,0,256,"Tapa Blanda","https://www.linio.cl/p/la-leyenda-del-cid-cucan-a-n-c-tmneqy"
"541","Las Cuatro Estaciones N/c...","SANCHES AGUILAR, AGUSTIN","VICENS VIVES",30240,0,0,224,"Tapa Blanda","https://www.linio.cl/p/las-cuatro-estaciones-n-c-tmner8"
"542","La laguna de oro y otras leyendas de Ame...","BALLAZ, JESUS","VICENS VIVES",27090,0,0,160,"Tapa Blanda","https://www.linio.cl/p/la-laguna-de-oro-y-otras-leyendas-de-america-latin-tmngbm"
"543","Marianela N/e - PEREZ GALDOS, BENITO - P...","PEREZ GALDOS, BENITO","VICENS VIVES",26290,0,0,256,"Tapa Blanda","https://www.linio.cl/p/marianela-n-e-perez-galdos-benito-perez-galdos-benito-tn8wmo"
"544","El Ruiseñor Y Otros Cuentos N/c...","ANDERSEN, HANS CHRISTIAN","VICENS VIVES",26290,0,0,144,"Tapa Blanda","https://www.linio.cl/p/el-ruisen-or-y-otros-cuentos-n-c-tn8ucg"
"545","La Bella Y La Bestia N/c...","ANDERSEN, HANS CHRISTIAN","VICENS VIVES",22990,0,0,128,"Tapa Blanda","https://www.linio.cl/p/la-bella-y-la-bestia-n-c-tnu9y8"
"546","Jolly Roger. Material Auxiliar. Eduacion...","MCNAUGHTON, C.","VICENS VIVES",22990,0,0,64,"Tapa Blanda","https://www.linio.cl/p/jolly-roger-material-auxiliar-eduacion-primaria-tnubj6"
"547","Rosa Parks - CAPRIOLO, PAOLA / GARCIA, G...","CAPRIOLO, PAOLA / GARCIA, GLORIA","VICENS VIVES",27090,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/rosa-parks-capriolo-paola-garcia-gloria-capriolo-paola-garcia-gloria-tofpkk"
"548","UN VIAJE EN GLOBO 14...","RODRIGUEZ JORDANA, C/FERNANDEZ BUÑUEL, A","VICENS VIVES",9990,0,0,24,"Tapa Blanda","https://www.linio.cl/p/un-viaje-en-globo-14-tofr4y"
"549","Viaje al futuro. Relatos ciencia ficció...","SANCHEZ AGUILAR, AGUSTIN","VICENS VIVES",32490,0,0,320,"Tapa Blanda","https://www.linio.cl/p/viaje-al-futuro-relatos-ciencia-ficcio-n-tp17g0"
"550","La ratita presumida - VIZCAINO, CHANTAL...","VIZCAINO, CHANTAL","VICENS VIVES",24790,0,0,16,"Tapa Blanda","https://www.linio.cl/p/la-ratita-presumida-vizcaino-chantal-vizcaino-chantal-tp17ga"
"551","LA GALAXIA EXTERIOR LETRA LIGADA...","VV.AA","VICENS VIVES",11490,0,0,24,"Tapa Blanda","https://www.linio.cl/p/la-galaxia-exterior-letra-ligada-tp17gk"
"552","La Rosa De Los Vientos N/c...","VARIOS","VICENS VIVES",22990,0,0,160,"Tapa Blanda","https://www.linio.cl/p/la-rosa-de-los-vientos-n-c-tp155s"
"553","El Misterio Del Cuarto Amarillo. Auxilia...","LEROUX, GASTON","VICENS VIVES",41472,0,0,352,"Tapa Blanda","https://www.linio.cl/p/el-misterio-del-cuarto-amarillo-auxiliar-bup-tp1562"
"554","Cuentos escogidos - BLASCO IBAÑEZ,VICEN...","BLASCO IBAÑEZ,VICENTE","VICENS VIVES",22890,0,0,120,"Tapa Blanda","https://www.linio.cl/p/cuentos-escogidos-blasco-iban-ez-vicente-blasco-iban-ez-vicente-tp16q6"
"555","Alicia En El Pais De Las Maravillas N/e...","CARROLL,LEWIS","VICENS VIVES",26290,0,0,192,"Tapa Blanda","https://www.linio.cl/p/alicia-en-el-pais-de-las-maravillas-n-e-tpmn1s"
"556","Cubrelunas - PUYBARET, ERIC - PUYBARET,...","PUYBARET, ERIC","VICENS VIVES",23040,0,0,48,"Tapa Blanda","https://www.linio.cl/p/cubrelunas-puybaret-eric-puybaret-eric-tq82nk"
"557","Cuentos De Canterbury (clasicos Adaptado...","CHAUCER, GEOFFREY","VICENS VIVES",36990,0,0,208,"Tapa Blanda","https://www.linio.cl/p/cuentos-de-canterbury-clasicos-adaptados--tq81ya"
"558","El Bolsillo Magico - PIUMINI, R. - PIUMI...","PIUMINI, R.","VICENS VIVES",22990,0,0,112,"Tapa Blanda","https://www.linio.cl/p/el-bolsillo-magico-piumini-r-piumini-r-tqti9c"
"559","Todos Para Uno Y Uno Para Todos...","WENINGER, BRIGITTE","VICENS VIVES",23040,0,0,40,"Tapa Blanda","https://www.linio.cl/p/todos-para-uno-y-uno-para-todos-tqtfze"
"560","El arca de las letras 2...","REVIEJO, CARLOS","VICENS VIVES",18490,0,0,32,"Tapa Blanda","https://www.linio.cl/p/el-arca-de-las-letras-2-trexvy"
"561","El Lazarillo De Tormes N/c (clasicos Ada...","ANONIMO","VICENS VIVES",34890,0,0,144,"Tapa Blanda","https://www.linio.cl/p/el-lazarillo-de-tormes-n-c-clasicos-adaptados--trevkw"
"562","Erase Una Vez Don Quijote...","ADAPTACION AGUSTIN SANCHEZ AGUILAR","VICENS VIVES",27792,0,0,112,"Tapa Blanda","https://www.linio.cl/p/erase-una-vez-don-quijote-trevl6"
"563","LA HISTORIA DE LA RATA RITA 6...","ADAPTACION AGUSTIN SANCHEZ AGUILAR","VICENS VIVES",9990,0,0,24,"Tapa Blanda","https://www.linio.cl/p/la-historia-de-la-rata-rita-6-v9lbmy"
"564","El Conejo De Peluche (piñata)...","WILLIAMS BIANCO, MARGERIE","VICENS VIVES",18390,0,0,56,"Tapa Blanda","https://www.linio.cl/p/el-conejo-de-peluche-pin-ata--v9lbn8"
"565","LA PERLA N/E - STEINBECK, JOHN - STEINBE...","STEINBECK, JOHN","VICENS VIVES",26190,0,0,176,"Tapa Blanda","https://www.linio.cl/p/la-perla-n-e-steinbeck-john-steinbeck-john-va6tio"
"566","Relatos De Monstruos N/c...","ZORN, STEVEN","VICENS VIVES",22990,0,0,104,"Tapa Blanda","https://www.linio.cl/p/relatos-de-monstruos-n-c-va6r8g"
"567","La Isla Del Tesoro. Colección Aula De L...","STEVENSON","VICENS VIVES",33190,0,0,336,"Tapa Blanda","https://www.linio.cl/p/la-isla-del-tesoro-coleccio-n-aula-de-literatura-va6r90"
"568","Las Aventuras Del Baron Munchausen N/c...","BURGER, GOTTFRIEDA.(ADAP.EDUARDO MURIAS)","VICENS VIVES",22990,0,0,88,"Tapa Blanda","https://www.linio.cl/p/las-aventuras-del-baron-munchausen-n-c-vbdo0y"
"569","LA DRAGONA SANDRA LETRAS TR,DR LETRA LIG...","AAVV","VICENS VIVES",11490,0,0,23,"Tapa Blanda","https://www.linio.cl/p/la-dragona-sandra-letras-tr-dr-letra-ligada-cuentaletras-vbz4cu"
"570","Poesia. Jorge Manrique...","MANRIQUE, JORGE","VICENS VIVES",23990,0,0,128,"Tapa Blanda","https://www.linio.cl/p/poesia-jorge-manrique-vbz222"
"571","Cervantes (cucaña Biografias)...","MURIAS DE ALLER, EDUARDO/REY HAZAS, ANTO","VICENS VIVES",22990,0,0,88,"Tapa Blanda","https://www.linio.cl/p/cervantes-cucan-a-biografias--vbz22c"
"572","El Ojo De Cristal N/c...","WOOLRICH, CORNELL","VICENS VIVES",22990,0,0,144,"Tapa Blanda","https://www.linio.cl/p/el-ojo-de-cristal-n-c-vckhnk"
